,
date,tipo de cambio 
30/06/2022,20.13350
01/07/2022,20.38170
04/07/2022,20.28770
05/07/2022,20.55980
06/07/2022,20.72280
07/07/2022,20.60220
08/07/2022,20.44230
11/07/2022,20.74730
12/07/2022,20.78820
13/07/2022,20.76130
14/07/2022,20.94150
15/07/2022,20.61100
18/07/2022,20.39570
19/07/2022,20.44070
20/07/2022,20.49130
21/07/2022,20.65620
22/07/2022,20.51500
25/07/2022,20.46520
26/07/2022,20.43300
27/07/2022,20.51200
28/07/2022,20.37780
29/07/2022,20.34850
01/08/2022,20.26330
02/08/2022,20.51520
03/08/2022,20.63050
04/08/2022,20.33580
05/08/2022,20.40100
08/08/2022,20.27890
09/08/2022,20.27150
10/08/2022,19.95620
11/08/2022,19.95950
12/08/2022,19.87400
15/08/2022,19.86180
16/08/2022,19.93030
17/08/2022,20.03870
18/08/2022,20.08350
19/08/2022,20.19570
22/08/2022,20.15980
23/08/2022,19.99820
24/08/2022,19.91980
25/08/2022,19.94370
26/08/2022,19.92680
29/08/2022,19.99450
30/08/2022,20.14650
31/08/2022,20.09620
01/09/2022,20.24730
02/09/2022,19.97530
05/09/2022,19.96200
06/09/2022,20.13800
07/09/2022,20.02970
08/09/2022,20.02030
09/09/2022,19.90270
12/09/2022,19.79570
13/09/2022,20.05500
14/09/2022,19.97680
15/09/2022,20.05250
19/09/2022,19.99430
20/09/2022,20.00000
21/09/2022,20.00270
22/09/2022,19.96080
23/09/2022,20.16270
26/09/2022,20.35170
27/09/2022,20.35700
28/09/2022,20.30580
29/09/2022,20.19270
30/09/2022,20.09250
03/10/2022,20.00080
04/10/2022,19.96980
05/10/2022,20.12670
06/10/2022,20.10870
07/10/2022,20.05020
10/10/2022,19.97520
11/10/2022,19.96520
12/10/2022,20.03520
13/10/2022,20.03980
14/10/2022,20.08380
17/10/2022,19.99130
18/10/2022,20.02070
19/10/2022,20.12720
20/10/2022,20.04480
21/10/2022,19.96470
24/10/2022,19.95350
25/10/2022,19.87120
26/10/2022,19.85530
27/10/2022,19.83650
28/10/2022,19.83030
31/10/2022,19.82450
01/11/2022,19.74630
03/11/2022,19.66730
04/11/2022,19.52020
07/11/2022,19.46470
08/11/2022,19.47750
09/11/2022,19.58870
10/11/2022,19.39400
11/11/2022,19.53530
14/11/2022,19.40150
15/11/2022,19.38180
16/11/2022,19.31370
17/11/2022,19.43330
18/11/2022,19.49300
22/11/2022,19.46670
23/11/2022,19.36830
24/11/2022,19.36920
25/11/2022,19.33930
28/11/2022,19.32500
29/11/2022,19.21600
30/11/2022,19.39650
01/12/2022,19.14330
02/12/2022,19.34220
05/12/2022,19.75670
06/12/2022,19.80300
07/12/2022,19.69770
08/12/2022,19.67320
09/12/2022,19.81920
13/12/2022,19.64580
14/12/2022,19.69550
15/12/2022,19.79630
16/12/2022,19.79320
19/12/2022,19.75570
20/12/2022,19.74820
21/12/2022,19.69320
22/12/2022,19.57400
23/12/2022,19.42870
26/12/2022,19.39830
27/12/2022,19.44070
28/12/2022,19.41430
29/12/2022,19.36150
30/12/2022,19.47150
02/01/2023,19.48830
03/01/2023,19.42200
04/01/2023,19.35680
05/01/2023,19.36720
06/01/2023,19.17530
09/01/2023,19.16480
10/01/2023,19.11080
11/01/2023,19.02600
12/01/2023,18.87350
13/01/2023,18.79220
16/01/2023,18.79130
17/01/2023,18.74930
18/01/2023,18.74930
19/01/2023,19.03270
20/01/2023,18.92570
23/01/2023,18.82670
24/01/2023,18.83180
25/01/2023,18.82000
26/01/2023,18.83550
27/01/2023,18.78720
30/01/2023,18.77930
31/01/2023,18.79370
01/02/2023,18.73900
02/02/2023,18.62320
03/02/2023,18.88950
07/02/2023,19.05170
08/02/2023,18.94350
09/02/2023,18.95430
10/02/2023,18.68930
13/02/2023,18.63270
14/02/2023,18.53830
15/02/2023,18.64280
16/02/2023,18.54970
17/02/2023,18.41420
20/02/2023,18.39700
21/02/2023,18.39380
22/02/2023,18.34830
23/02/2023,18.41070
24/02/2023,18.40230
27/02/2023,18.40770
28/02/2023,18.34480
01/03/2023,18.17000
02/03/2023,18.12600
03/03/2023,18.01230
06/03/2023,18.01220
